Title,Rating,Popular,SalesPerWeek,Price,ReqSpec,Overall
American Girl: Kit Mystery Challenge!,High,No,37,22,Low,Good
Mario & Sonic at the Rio 2016 Olympic Games,High,No,50,38,Low,Good
NHL FaceOff '97,Low,No,31,28,Low,Bad
Deadpool,High,Yes,25,16,Low,Good
Brothers In Arms: Road to Hill 30,Average,No,37,28,Low,Good
Virtua Tennis 4,Low,No,22,37,Medium,Bad
EA Sports UFC,Average,No,49,22,High,Good
Gremlins,Average,No,48,38,High,Good
The Mark of Kri,High,Yes,10,14,Low,Good
Jampack Winter 2003 (RP-M),High,Yes,26,17,High,Good
Rugrats: Castle Capers,Low,No,44,38,Medium,Bad
Crash Nitro Kart,Average,No,10,28,High,Bad
Star Wars The Clone Wars: Republic Heroes,High,Yes,10,39,Medium,Good
Farming Simulator 2015,Low,No,16,39,Low,Bad
Bleach: The Blade of Fate,High,Yes,36,23,High,Good
Madden NFL 12,High,Yes,43,36,Low,Good
LEGO Rock Band,High,No,20,27,High,Bad
Mad Max (2015),High,Yes,45,25,High,Good
"Barbie: Jet, Set & Style!",High,No,46,25,Medium,Good
Jak and Daxter: The Lost Frontier,High,Yes,48,10,Low,Good
Momotarou Dentetsu 11,Average,No,29,21,Medium,Good
Command & Conquer: Red Alert 3,High,No,14,32,High,Bad
Tomb Raider: Legend,Average,Yes,43,35,Low,Good
Skylanders: SuperChargers,High,Yes,49,36,Medium,Good
The Golden Compass,Average,No,50,39,Low,Good
Star Wars: Demolition,Average,Yes,19,36,Low,Bad
Scooby-Doo! and the Spooky Swamp,Low,No,16,25,Medium,Bad
Sword Art Online: Lost Song,Average,No,47,38,Medium,Good
Bloody Roar II,Low,Yes,15,31,High,Bad
Delta Force: Black Hawk Down,High,Yes,42,28,Medium,Good
Burnout Dominator,High,Yes,27,12,Low,Good
NBA Live 07,Average,Yes,18,24,Medium,Bad
Vin Diesel: Wheelman,High,No,49,25,Medium,Good
Space Invaders,High,No,45,34,Low,Good
.hack//Outbreak Part 3,High,No,24,32,Low,Good
Rayman Legends,High,Yes,22,23,Low,Good
Mother 1+2,Average,No,34,29,Low,Good
Hyperdimension Neptunia,High,No,10,17,High,Bad
iCarly,Average,Yes,46,33,High,Good
Puzzle & Dragons Z + Super Mario Bros. Edition,Low,No,39,37,Low,Bad
Harry Potter and the Deathly Hallows - Part 1,High,Yes,31,23,Medium,Good
Top Spin,High,Yes,19,36,High,Good
Disney Guilty Party,Average,Yes,11,30,Low,Bad
Warhawk,High,No,49,31,Medium,Good
Pirates of the Caribbean: At World's End,Average,No,26,38,Low,Good
Red Faction: Armageddon,High,Yes,12,30,Low,Good
DanceStar Party,High,Yes,46,21,High,Good
Persona 4: Dancing All Night,High,No,45,25,Medium,Good
Tales of Vesperia,High,Yes,36,15,High,Good
Thief (2014),High,No,42,13,High,Good
Dynasty Warriors: Strikeforce,Low,Yes,46,28,Low,Bad
2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild,High,No,22,36,High,Good
Tales of Hearts,High,Yes,25,10,Medium,Good
Missile Command,Low,Yes,38,25,Low,Bad
Lego Batman 3: Beyond Gotham,Average,No,10,38,Medium,Bad
Barbie as The Island Princess,Average,No,42,12,Low,Good
Jikkyou Powerful Pro Yakyuu 3,Average,Yes,19,19,Low,Bad
The Walking Dead: Season One,Low,Yes,24,28,High,Bad
Jikkyou Powerful Pro Yakyuu 12,High,No,15,38,Medium,Bad
Enter the Matrix,Average,Yes,33,20,Medium,Good
Crash: Mind Over Mutant,Average,No,27,20,Medium,Good
NASCAR 2005: Chase for the Cup,High,No,13,17,Low,Bad
J-League Excite Stage '95,High,Yes,23,25,Low,Good
The New York Times Crosswords,High,No,36,35,Low,Good
Phantasy Star Online Episode I & II,Low,No,46,25,Low,Bad
Moshi Monsters: Moshlings Theme Park,High,Yes,18,17,Medium,Good
The Powerpuff Girls: Relish Rampage,Average,No,19,11,Medium,Bad
Resistance: Burning Skies,Average,Yes,22,19,Low,Good
NBA 2K13,Average,No,12,25,Low,Bad
Dead or Alive: Dimensions,High,Yes,39,28,High,Good
The Chronicles of Riddick: Escape from Butcher Bay,Average,Yes,37,16,High,Good
Brain Challenge,Low,No,27,29,Medium,Bad
NFL Head Coach,Low,No,27,19,Low,Bad
Watch Dogs,High,Yes,10,12,Medium,Good
Karaoke Revolution Presents American Idol Encore,High,Yes,45,24,Medium,Good
Major League Baseball 2K11,High,Yes,27,22,Medium,Good
Enemy Territory: Quake Wars,Low,Yes,39,25,Medium,Bad
Ghostbusters,High,Yes,44,19,Medium,Good
NCAA Gamebreaker 99,Average,Yes,17,12,High,Bad
Area 51,High,No,29,31,Medium,Good
World Stadium 2,High,No,13,30,High,Bad
Sega Rally Revo,Average,No,48,18,Medium,Good
NHL 2005,Average,Yes,32,12,Medium,Good
TNA iMPACT!,Low,No,17,20,Low,Bad
Star Wars Jedi Knight: Jedi Academy,High,No,46,10,Low,Good
Thrillville: Off the Rails,Average,Yes,44,37,Medium,Good
Phoenix,High,Yes,47,15,Low,Good
Spider-Man: Shattered Dimensions,Average,Yes,13,25,Medium,Bad
F.E.A.R. 3,High,Yes,46,22,Low,Good
My Fashion Studio,High,No,24,31,Low,Good
Plants vs. Zombies: Garden Warfare 2,Average,Yes,21,12,Medium,Good
Rock Band Country Track Pack,High,Yes,16,24,High,Good
Pro Evolution Soccer 2016,Average,Yes,31,17,Medium,Good
Apocalypse,High,Yes,38,40,Medium,Good
Transformers: Revenge of the Fallen (Wii & PS2 Version),Average,Yes,24,15,Low,Good
PES 2009: Pro Evolution Soccer,High,Yes,46,35,High,Good
Yu-Gi-Oh! Destiny Board Traveler,High,Yes,50,37,Medium,Good
SingStar Queen,High,No,35,23,Medium,Good
God Eater 2,High,Yes,35,11,Medium,Good
Samurai Warriors 3,Average,Yes,29,40,Medium,Good
World Soccer Winning Eleven 5 Final Evolution,Average,No,50,22,Low,Good
One Piece: Pirate Warriors 3,High,Yes,38,16,Low,Good
Sphinx and the Cursed Mummy,High,Yes,47,32,High,Good
Fatal Fury 2,High,Yes,28,31,Medium,Good
Rampage World Tour,Average,No,34,12,High,Good
Pokemon Puzzle League,High,No,27,15,Medium,Good
Eternal Sonata,High,Yes,44,19,Medium,Good
Dance Dance Revolution: Hottest Party 3,High,Yes,24,33,Medium,Good
FIFA 15,High,No,12,40,Low,Bad
Petz: Catz 2,High,No,39,13,Medium,Good
Bee Movie Game,High,Yes,22,37,Low,Good
Tekken Advance,High,Yes,42,11,Low,Good
Shin Megami Tensei: Persona 3,Average,Yes,41,16,Medium,Good
Persona,Low,No,35,30,Medium,Bad
Band Hero,Low,Yes,26,40,Low,Bad
Naruto Shippuden: Ultimate Ninja Storm Generations,High,Yes,40,30,High,Good
Hot Wheels: Stunt Track Challenge,High,Yes,42,31,High,Good
Viking: Battle for Asgard,High,No,26,29,Medium,Good
Maze Craze: A Game of Cops 'n Robbers,High,No,41,24,High,Good
Mobile Suit Gundam,Average,Yes,12,33,Low,Bad
Silent Hill: Homecoming,High,No,28,10,Low,Good
SingStar Take That,Average,Yes,48,15,High,Good
SOCOM: U.S. Navy SEALs Fireteam Bravo 3,Average,No,42,13,Medium,Good
Final Fantasy Collection,Low,No,21,33,Low,Bad
Disney Sing It! High School Musical 3: Senior Year,High,No,38,21,Low,Good
NBA Live 10,Low,Yes,17,12,Medium,Bad
Samurai Warriors: Xtreme Legends,High,Yes,22,38,Medium,Good
Tony Hawk's Proving Ground,High,No,10,24,Low,Bad
NHL FaceOff,High,No,15,30,Medium,Bad
WWE WrestleMania 21,High,Yes,35,16,Medium,Good
Brunswick Pro Bowling,Low,Yes,47,25,Low,Bad
Worms: Open Warfare 2,High,Yes,12,35,Medium,Good
NBA Live 2005,Average,Yes,18,16,Medium,Good
Defender II,High,No,13,36,Medium,Bad
WWE Day of Reckoning,High,Yes,49,33,Medium,Good
Dragon Quest Heroes: Rocket Slime,High,No,36,16,Medium,Good
ATV Quad Power Racing 2,Average,Yes,43,34,High,Good
Walt Disney World Quest: Magical Racing Tour,Low,No,24,26,High,Bad
Sled Storm,High,Yes,38,16,High,Good
Vandal Hearts,High,No,30,33,High,Good
Mario Tennis Ultra Smash,Average,No,15,21,High,Bad
Celebrity Sports Showdown,High,No,48,28,Low,Good
Jawbreaker,High,Yes,35,37,Low,Good
Scooby-Doo! Mystery Mayhem,Average,Yes,39,20,Medium,Good
Mario Golf: Advance Tour,High,Yes,41,31,Medium,Good
Crash: Mind Over Mutant,High,No,15,25,High,Bad
Karaoke Revolution,Average,No,21,16,Low,Good
Discovery Kids: Kitten Corner,Average,Yes,11,31,Medium,Bad
Just Dance 2014,Average,Yes,14,27,Low,Bad
Yu-Gi-Oh! Capsule Monster Coliseum,Average,No,14,37,High,Bad
Payday 2,High,No,37,39,High,Good
Major League Baseball 2K6,High,Yes,22,10,High,Good
Jampack Volume 13 (RP-M),Average,Yes,18,22,High,Bad
World Soccer Winning Eleven 9,Low,Yes,17,16,Low,Bad
NBA Live 2000,Average,Yes,46,24,High,Good
Teenage Mutant Ninja Turtles 2: Battle Nexus,High,No,23,31,High,Good
"SpongeBob SquarePants: Lights, Camera, Pants!",High,Yes,11,12,High,Good
Disney Infinity 3.0,Average,No,34,22,High,Good
TouchMaster 3,High,No,11,21,High,Bad
The Thing,High,Yes,19,26,Medium,Good
Disney Infinity 3.0,High,No,25,19,Low,Good
Van Helsing,High,No,44,18,High,Good
X-Men Legends II: Rise of Apocalypse,Average,Yes,18,33,Medium,Bad
Food Network: Cook or Be Cooked,Average,Yes,30,20,Low,Good
Transformers: Fall of Cybertron,High,Yes,32,24,High,Good
Metro: Last Light,High,Yes,22,18,High,Good
The Urbz: Sims in the City (all regions sales),Average,Yes,45,35,High,Good
Spawn: Armageddon,Low,No,37,35,Low,Bad
The Godfather (US sales),High,No,49,30,Medium,Good
DmC: Devil May Cry,Average,No,29,21,Medium,Good
Plants vs. Zombies: Garden Warfare 2,High,No,47,36,Medium,Good
World Stadium EX,High,Yes,20,30,High,Good
Tiger Woods PGA Tour 2003,Low,No,20,39,Medium,Bad
Battlefield 2: Modern Combat,High,No,30,24,Low,Good
G-Force,High,No,40,16,Low,Good
Ben 10 Alien Force: Vilgax Attacks,High,No,43,16,Medium,Good
50 Cent: Bulletproof,Average,Yes,28,18,Medium,Good
Densetsu no Stafi 2,High,Yes,13,13,Low,Good
Independence Day,Low,No,22,14,Low,Bad
Need for Speed: Shift 2 Unleashed,Average,Yes,13,29,High,Bad
Chocobo Racing,Average,No,41,30,Medium,Good
Ninja Gaiden 3,High,No,34,26,Low,Good
Child of Eden,High,Yes,38,13,High,Good
LEGO Star Wars II: The Original Trilogy,High,Yes,25,26,Low,Good
Family Fest Presents Circus Games,High,No,42,31,High,Good
My Spanish Coach,High,No,41,15,High,Good
The Darkness,Low,No,40,21,High,Bad
Gundam SEED: Federation vs. Z.A.F.T.,Average,Yes,36,27,Medium,Good
Ms. Pac-Man Maze Madness,Low,No,40,20,High,Bad
Blood Omen: Legacy of Kain,Low,No,14,24,High,Bad
Super Bomberman 4,Average,Yes,10,17,Medium,Bad
Bomberman II,High,No,37,23,Medium,Good
Duke Nukem 64,High,Yes,26,20,High,Good
Sin and Punishment: Star Successor,High,Yes,46,27,High,Good
Jump Start Pet Rescue,Average,Yes,34,27,Low,Good
Naughty Bear,Low,Yes,46,12,High,Bad
"SpongeBob SquarePants: Lights, Camera, Pants!",Average,No,15,30,Medium,Bad
Super Robot Taisen OG: Original Generations,High,No,15,39,Medium,Bad
Army Men World War: Final Front,Average,Yes,26,27,High,Good
Petz: Horsez 2,Low,Yes,35,16,High,Bad
Puppy Luv: Spa and Resort,Average,Yes,48,29,Medium,Good
Yu-Gi-Oh! 5D's Tag Force 4,High,No,17,19,Low,Bad
MX Unleashed,High,Yes,29,18,High,Good
Jikkyou Powerful Pro Yakyuu 9,Low,No,24,38,Medium,Bad
Grind Session,High,Yes,11,17,Medium,Good
Naruto: Gekito Ninja Taisen! 3,Low,No,47,23,Medium,Bad
Barbie: Groom and Glam Pups,Low,Yes,11,40,Medium,Bad
Wario World,High,Yes,21,20,Medium,Good
Scooby-Doo! Mystery Mayhem,Low,No,12,30,High,Bad
Super Breakout,High,Yes,30,10,Low,Good
Taiko no Tatsujin: Doki! Shinkyoku Darake no Haru Matsuri,Average,No,11,16,Low,Bad
Deer Drive,Average,No,38,34,Low,Good
Robert Ludlum's The Bourne Conspiracy,High,Yes,38,13,Medium,Good
Just Dance 4,High,No,30,20,Low,Good
TimeSplitters 2,Average,No,36,19,Low,Good
Battlebots: Design & Destroy,High,No,30,11,High,Good
Devil May Cry HD Collection,High,No,39,14,Low,Good
Eternal Darkness: Sanity's Requiem,Average,No,14,36,Medium,Bad
Power Rangers: S.P.D.,High,No,31,33,Low,Good
Naruto: Ultimate Ninja 3,Average,Yes,18,32,High,Bad
SingStar Motown,High,No,13,30,Medium,Bad
Neon Genesis Evangelion,High,No,26,20,High,Good
Nicktoons: Attack of the Toybots,Average,No,22,29,Medium,Good
Mobile Suit Gundam: One Year War,High,Yes,21,38,Low,Good
Tongari Boushi to Mahou no Otana,High,Yes,38,33,Medium,Good
NFL Blitz 20-03,Average,No,37,34,Medium,Good
Just Dance: Summer Party,High,Yes,50,28,Low,Good
SpongeBob's Atlantis SquarePantis,High,Yes,44,39,Medium,Good
Dragon Ball Z: Shin Budokai - Another Road,High,No,48,16,Low,Good
Master of Illusion,Low,No,39,34,Low,Bad
Star Wars: Jedi Starfighter,High,No,45,15,Low,Good
Remington Great American Bird Hunt,Low,No,39,11,High,Bad
Classic NES Series: Metroid,High,Yes,17,22,Low,Good
Alpha Protocol,Average,No,23,36,High,Good
Tetris Axis,High,Yes,50,37,Medium,Good
Dora the Explorer: Dora Puppy,Average,Yes,31,20,High,Good
Primal,High,No,27,38,High,Good
Madden NFL 2002,Average,Yes,17,34,High,Bad
Need for Speed Underground 2,Average,No,23,21,Medium,Good
007: Quantum of Solace,High,No,26,33,Medium,Good
Spec Ops: Covert Assault,Average,No,26,35,Medium,Good
SSX Tricky,Low,Yes,28,18,High,Bad
Flight Control Rocket,Average,No,26,19,Low,Good
FIFA 14,High,No,47,14,Medium,Good
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",High,Yes,41,17,High,Good
Trials Fusion,Average,No,43,28,High,Good
Wheel of Fortune,Low,No,13,18,Low,Bad
NiGHTS into dreams...,High,No,25,38,Low,Good
NCAA Football 2004,Average,No,17,33,Low,Bad
Overwatch,Low,No,25,36,Medium,Bad
Rock Band 4,High,No,33,12,Low,Good
NBA Jam,High,No,11,23,Medium,Bad
Bionicle,Low,No,33,15,Medium,Bad
Minecraft,High,No,41,27,Low,Good
MLB 2002,Average,No,44,36,Medium,Good
Sleeping Dogs,High,Yes,32,27,Low,Good
TimeSplitters,High,No,35,27,Medium,Good
Barnstorming,High,No,17,32,Low,Bad
InuYasha: The Secret of the Cursed Mask,Low,Yes,13,34,Medium,Bad
Rune Factory 3: A Fantasy Harvest Moon,Average,Yes,17,22,High,Bad
The Powerpuff Girls: Him and Seek,High,Yes,47,22,High,Good
Mega Man Zero 2,Low,Yes,48,12,High,Bad
Wonder Project J: Kikai no Shonen Pino,High,Yes,25,12,Low,Good
2010 FIFA World Cup South Africa,Low,No,26,40,High,Bad
Atelier Totori: The Adventurer of Arland,Average,No,13,29,Low,Bad
Spec Ops: The Line,High,Yes,49,40,Medium,Good
The Fairly Odd Parents: Game Boy Advance Video Volume 1,High,No,47,40,Medium,Good
Ghostbusters: The Video Game,Low,No,27,19,High,Bad
Hunter: The Reckoning  Wayward,High,No,36,15,Medium,Good
How to Train Your Dragon,High,Yes,31,31,Low,Good
Command & Conquer 3: Tiberium Wars,Average,No,17,30,Low,Bad
WipEout 64,High,Yes,30,19,High,Good
Mischief Makers,Average,Yes,18,29,Medium,Good
Max Payne 3,High,No,35,24,Medium,Good
Petz Bunnyz,Low,Yes,25,21,Low,Bad
Castlevania: Portrait of Ruin,Average,No,42,13,High,Good
NHL Slapshot,Low,No,43,29,Medium,Bad
EyeToy: AntiGrav,Low,No,32,27,High,Bad
FIFA 14,High,Yes,23,16,Medium,Good
EverQuest Online Adventures,High,Yes,17,33,High,Good
Cool Boarders,High,Yes,47,21,Low,Good
"999: Nine Hours, Nine Persons, Nine Doors",High,No,35,28,Low,Good
Mobile Suit Gundam: Zeonic Front,Low,No,17,40,Medium,Bad
Zone of the Enders HD Collection,High,Yes,30,18,High,Good
Def Jam Icon,High,Yes,23,38,High,Good
Tales of the World: Radiant Mythology,Low,Yes,42,12,High,Bad
Monopoly,Low,Yes,14,31,Medium,Bad
Dawn of Mana,High,Yes,26,38,High,Good
Microsoft Flight Simulator X,Low,No,30,38,Medium,Bad
Lego Batman 3: Beyond Gotham,Average,No,38,17,Low,Good
Madden NFL 2003,High,No,38,11,High,Good
NASCAR Kart Racing,High,Yes,20,36,High,Good
Disney Sing It,High,No,31,26,High,Good
Backyard Baseball,Average,Yes,23,15,Medium,Good
Call of Duty: Black Ops II,Average,No,27,37,Low,Good
TRON: Evolution,High,Yes,35,39,Low,Good
Midway Arcade Treasures,Low,Yes,38,14,Low,Bad
Call of Duty: Modern Warfare: Mobilized,High,No,43,15,Low,Good
Petz: Horsez 2,Average,Yes,19,10,Low,Good
The Smurfs,Average,Yes,50,29,Medium,Good
Bakugan: Battle Brawlers,Average,No,50,23,High,Good
NHL FaceOff 99,Average,No,31,23,Medium,Good
Skylanders: Trap Team,Average,Yes,14,37,Low,Bad
SEGA Classics Collection,High,No,49,21,Medium,Good
Pirates of the Caribbean: At World's End,Average,Yes,33,19,Medium,Good
Juiced: Eliminator,High,No,28,10,Low,Good
Naruto: Ninja Council 3,High,No,33,22,Low,Good
Neon Genesis Evangelion 2nd Impression,High,Yes,34,20,Low,Good
Dai-2-Ji Super Robot Taisen Z: Hakai-hen,Low,No,43,27,Medium,Bad
NBA Street,High,Yes,43,40,Low,Good
Ben 10 Alien Force: Vilgax Attacks,High,No,12,30,High,Bad
Ben 10 Alien Force: Vilgax Attacks,High,No,27,33,Low,Good
Valkyrie Profile: Covenant of the Plume,High,No,44,37,Medium,Good
The Legend of Spyro: The Eternal Night,High,Yes,32,32,High,Good
Mega Man Battle Network,High,Yes,24,24,Low,Good
LEGO Rock Band,Average,Yes,14,11,High,Bad
25 to Life,Average,No,10,22,Low,Bad
NHL 2K6,Average,No,16,16,Low,Bad
Medal of Honor: Rising Sun,Average,No,23,12,Medium,Good
The Sims,High,No,20,25,High,Bad
Guitar Hero: Smash Hits,Average,No,42,13,Medium,Good
Dog's Life,High,Yes,42,30,High,Good
The X Files,Average,Yes,32,28,Low,Good
Super Wagyan Land,Low,No,14,30,High,Bad
Rascal,High,No,31,36,Medium,Good
Hometown Story,Average,Yes,40,36,Medium,Good
Tony Hawk's American Wasteland,High,Yes,48,30,High,Good
Top Spin 4,High,No,40,32,Medium,Good
Famicom Mini: Super Mario Bros. 2,Low,No,38,10,Medium,Bad
Crash: Mind Over Mutant,High,Yes,44,20,High,Good
Medal of Honor Heroes 2,High,Yes,20,30,Medium,Good
Yu-Gi-Oh! GX: Tag Force 2,High,Yes,32,13,Medium,Good
Colony Wars,High,No,29,33,Low,Good
All-Star Baseball 2004,High,No,10,28,High,Bad
Big Strike Bowling,Average,No,43,20,Medium,Good
Ragnarok Odyssey,Average,No,36,10,Low,Good
Harry Potter and the Deathly Hallows - Part 1,Low,Yes,26,15,Low,Bad
Horsez,Average,Yes,40,12,High,Good
SpongeBob's Truth or Square (US sales),Low,No,45,14,High,Bad
NASCAR Thunder 2002,High,Yes,28,21,Medium,Good
Grandia,Low,No,21,22,High,Bad
ESPN NHL 2K5,Low,Yes,12,29,Low,Bad
Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,Low,Yes,21,23,Medium,Bad
Hot Wheels World Race,Average,No,20,30,Medium,Bad
Avatar: The Last Airbender - The Burning Earth,Low,Yes,45,23,Medium,Bad
Superman: Shadow of Apokolips,High,No,27,24,High,Good
NiGHTS: Journey of Dreams,High,Yes,37,17,Low,Good
American Chopper,High,No,16,13,Low,Bad
Vanquish,High,Yes,14,19,High,Good
Star Wars Trilogy: Apprentice of the Force,High,Yes,35,27,Low,Good
Marvel Super Hero Squad,Average,Yes,44,30,Low,Good
Lemony Snicket's A Series of Unfortunate Events,Average,Yes,30,17,Low,Good
JGTC: All-Japan Grand Touring Car Championship,High,No,41,31,High,Good
NBA Live 06,Average,No,20,40,Low,Bad
Arc the Lad III,Average,No,26,28,Medium,Good
Solitaire Overload,High,Yes,40,28,High,Good
Mobile Suit Gundam: Gundam vs. Gundam,Average,No,22,23,High,Good
Test Drive,Low,No,16,35,High,Bad
Jikkyou Powerful Pro Yakyuu 11,High,No,21,21,High,Good
Ghost Trick: Phantom Detective,High,No,11,25,Low,Bad
The Adventures of Jimmy Neutron Boy Genius: Jet Fusion,Low,No,30,18,High,Bad
Rush 2: Extreme Racing USA,High,Yes,27,17,High,Good
NFL Blitz 2001,Low,No,36,30,Low,Bad
Dr. Mario 64,High,No,35,39,Medium,Good
Jikkyou Powerful Pro Yakyuu 6,High,Yes,18,22,High,Good
Army Men: Sarge's Heroes 2,Low,No,11,30,Medium,Bad
James Bond 007: Everything or Nothing,Average,Yes,21,24,High,Good
Green Day: Rock Band,High,No,50,35,High,Good
Wolfenstein: The Old Blood,Low,No,32,13,Low,Bad
MLB 08: The Show,Average,Yes,48,28,Medium,Good
Disney Infinity 2.0: Marvel Super Heroes,High,Yes,21,22,Medium,Good
Dance Dance Revolution Ultramix 2,Average,Yes,44,13,Medium,Good
Mega Man Anniversary Collection,High,Yes,21,34,Medium,Good
Blazing Angels: Squadrons of WWII,Average,No,34,22,Low,Good
Super Famista 4,High,No,25,11,Low,Good
The Fairly Odd Parents: Game Boy Advance Video Volume 2,High,Yes,31,16,Low,Good
Cabela's Legendary Adventures,High,No,44,29,High,Good
Taiko no Tatsujin DS: Dororon! Youkai Daikessen!!,Low,Yes,38,36,Medium,Bad
Harry Potter and the Goblet of Fire,High,No,12,38,High,Bad
JumpStart: Escape from Adventure Island,Average,No,17,24,High,Bad
Thrillville: Off the Rails,Average,Yes,11,25,Medium,Bad
Style Lab: Makeover,High,No,43,27,Low,Good
Condemned: Criminal Origins,Low,Yes,44,31,Medium,Bad
Mega Man X6,High,Yes,39,33,High,Good
Monster Jam: Urban Assault,Average,No,41,35,Medium,Good
BloodRayne,Average,No,16,37,High,Bad
Kumamon Bomber: Puzzle de Kumamon Taisou,Average,Yes,16,35,Medium,Bad
Castlevania: Curse of Darkness,Average,Yes,34,18,Low,Good
Tom Clancy's HAWX 2,High,No,41,19,High,Good
Harvest Moon: Grand Bazaar,High,No,36,29,High,Good
International Superstar Soccer Pro '98,Average,Yes,33,27,High,Good
Jimmy Neutron: Boy Genius,High,No,48,12,Low,Good
Black,Low,Yes,32,17,Medium,Bad
Zack & Wiki: Quest for Barbaros' Treasure,Low,No,13,10,Low,Bad
Double Pack: Finding Nemo / The Incredibles,Average,Yes,43,23,Low,Good
Star Wars The Clone Wars: Republic Heroes,Low,Yes,48,11,High,Bad
NBA 2K11,High,No,36,18,Medium,Good
Animal Crossing: Amiibo Festival,Average,Yes,12,34,High,Good
Hyrule Warriors,High,No,29,29,High,Good
Harry Potter and the Deathly Hallows - Part 1,High,No,49,26,Low,Good
Fishing Resort,High,No,27,26,Low,Good
WWE All Stars,High,Yes,32,13,Low,Good
Lord of the Rings: The Third Age,Low,No,24,29,High,Bad
Football Manager Handheld 2011,High,Yes,10,18,High,Good
Pirates of the Caribbean: At World's End,High,No,43,14,High,Good
Mega Man Legends 2,Low,No,30,28,Medium,Bad
X-Men vs. Street Fighter,Low,No,14,14,Low,Bad
High Rollers Casino,High,No,21,34,High,Good
Castlevania: The Dracula X Chronicles,Average,No,25,17,High,Good
The Suffering,Low,Yes,44,17,Low,Bad
Cyber Troopers Virtual-On,High,Yes,45,15,High,Good
Katamari Forever,High,No,15,24,Medium,Bad
Star Wars Starfighter: Special Edition,Low,Yes,21,18,Medium,Bad
TimeShift,High,No,19,11,High,Bad
NBA Jam,High,No,47,13,Low,Good
Zone of the Enders: The 2nd Runner,Low,No,33,35,High,Bad
Ghostbusters: The Video Game,Average,Yes,41,19,Medium,Good
Attack on Titan: Humanity in Chains,High,No,21,31,Low,Good
Jampack Spring 2004 (RP-T),High,Yes,44,37,High,Good
Dexter's Laboratory Deesaster Strikes,High,No,29,39,High,Good
NFL GameDay 2004,Low,Yes,13,18,High,Bad
Scooby-Doo and the Cyber Chase,High,No,40,37,High,Good
Danganronpa: Trigger Happy Havoc,High,Yes,11,36,Low,Good
TERA,High,No,40,36,High,Good
Tomb Raider: The Last Revelation,High,No,46,18,High,Good
pro evolution soccer 2011,High,Yes,18,28,Medium,Good
Sega Rally Championship 2,High,Yes,30,13,Medium,Good
Quake II,High,No,12,30,Low,Bad
Crash of the Titans,Average,No,36,13,High,Good
BioShock,High,Yes,46,19,Medium,Good
Cars: Mater-National Championship,Low,Yes,28,40,Medium,Bad
